id,year,area,sp_area,day,body,alternatives,answer
85,2019,CH - Ciências Humanas,,D1,"Questão 85  
TEXTO I – Novum Organum, de Francis Bacon
Os segredos da natureza se revelam mais sob a 
tortura dos experimentos do que no seu curso natural.
TEXTO II
O ser humano, totalmente desintegrado do todo, 
não percebe mais as relações de equilíbrio da natureza.  
Age de forma totalmente desarmônica sobre o ambiente, 
causando grandes desequilíbrios ambientais.
Os textos indicam uma relação da sociedade diante da 
natureza caracterizada pela","
A objetificação do espaço físico.
B retomada do modelo criacionista.
C recuperação do legado ancestral.
D infalibilidade do método científico.
E formação da cosmovisão holística.",A
86,2019,CH - Ciências Humanas,,D1,"Questão 86  
Origens do totalitarismo, Hanna Arendt
Essa atmosfera de loucura e irrealidade, criada 
pela aparente ausência de propósitos, é a verdadeira 
cortina de ferro que esconde dos olhos do mundo 
todas as formas de campos de concentração. Vistos de 
fora, os campos e o que neles acontece só podem ser 
descritos com imagens extraterrenas, como se a vida 
fosse neles separada das finalidades deste mundo. 
Mais que o arame farpado, é a irrealidade dos detentos 
que ele confina que provoca uma crueldade tão incrível 
que termina levando à aceitação do extermínio como 
solução perfeitamente normal. 
a partir da análise da autora, no encontro das 
temporalidades históricas, evidencia-se uma crítica à 
naturalização do(a)","
A ideário nacional, que legitima as desigualdades sociais.
B alienação ideológica, que justifica as ações individuais.
C cosmologia religiosa, que sustenta as tradições hierárquicas.
D segregação humana, que fundamenta os projetos biopolíticos.
E enquadramento cultural, que favorece os comportamentos punitivos.",D
87,2019,CH - Ciências Humanas,,D1,"Questão 87  
Para Maquiavel, quando um homem decide dizer 
a verdade pondo em risco a própria integridade física, 
tal resolução diz respeito apenas a sua pessoa. Mas se 
esse mesmo homem é um chefe de Estado, os critérios 
pessoais não são mais adequados para decidir sobre 
ações cujas consequências se tornam tão amplas,  
já que o prejuízo não será apenas individual,  
mas coletivo. Nesse caso, conforme as circunstâncias e 
os fins a serem atingidos, pode-se decidir que o melhor 
para o bem comum seja mentir.
O texto aponta uma inovação na teoria política na época 
moderna expressa na distinção entre","
A idealidade e efetividade da moral.
B nulidade e preservabilidade da liberdade.
C ilegalidade e legitimidade do governante.
D verificabilidade e possibilidade da verdade.
E objetividade e subjetividade do conhecimento.",A
88,2019,CH - Ciências Humanas,,D1,"Questão 88  
 A criação do Sistema Único de Saúde (SUS) 
como uma política para todos constitui-se uma 
das mais importantes conquistas da sociedade 
brasileira no século XX. O SUS deve ser valorizado 
e defendido como um marco para a cidadania e o 
avanço civilizatório. A democracia envolve um modelo 
de Estado no qual políticas protegem os cidadãos 
e reduzem as desigualdades. O SUS é uma diretriz 
que fortalece a cidadania e contribui para assegurar o  
exercício de direitos, o pluralismo político e o bem-estar 
como valores de uma sociedade fraterna, pluralista 
e sem preconceitos, conforme prevê a Constituição Federal de 1988.
Segundo o texto, duas características da concepção da 
política pública analisada são:","
A Paternalismo e filantropia.
B Liberalismo e meritocracia.
C Universalismo e igualitarismo.
D Nacionalismo e individualismo.
E Revolucionarismo e coparticipação.",C
89,2019,CH - Ciências Humanas,,D1,"Questão 89  
TEXTO I - Meditações, de René Descartes
Considero apropriado deter-me algum tempo na 
contemplação deste Deus todo perfeito, ponderar 
totalmente à vontade seus maravilhosos atributos, 
considerar, admirar e adorar a incomparável beleza 
dessa imensa luz.
TEXTO II
Qual será a forma mais razoável de entender como é 
o mundo? Existirá alguma boa razão para acreditar que 
o mundo foi criado por uma divindade todo-poderosa? 
Não podemos dizer que a crença em Deus é “apenas” 
uma questão de fé.
Os textos abordam um questionamento da construção 
da modernidade que defende um modelo","
A centrado na razão humana.
B baseado na explicação mitológica.
C fundamentado na ordenação imanentista.
D focado na legitimação contratualista.
E configurado na percepção etnocêntrica.",A
90,2019,CH - Ciências Humanas,,D1,"Questão 90  
 A comunidade de Mumbuca, em Minas Gerais, 
tem uma organização coletiva de tal forma expressiva 
que coopera para o abastecimento de mantimentos da 
cidade do Jequitinhonha, o que pode ser atestado pela 
feira aos sábados. Em Campinho da Independência, no  
Rio de Janeiro, o artesanato local encanta os 
frequentadores do litoral sul do estado, além do 
restaurante quilombola que atende aos turistas.
No texto, as estratégias territoriais dos grupos de 
remanescentes de quilombo visam garantir:","
A Perdão de dívidas fiscais.
B Reserva de mercado local.
C Inserção econômica regional.
D Protecionismo comercial tarifário.
E Benefícios assistenciais públicos.",C
91,2019,CN - Ciências da Natureza,,D2,"Questão 91  
 A maioria das pessoas fica com a visão embaçada 
ao abrir os olhos debaixo dʼágua. Mas há uma exceção: 
o povo moken, que habita a costa da Tailândia.  
Essa característica se deve principalmente à 
adaptabilidade do olho e à plasticidade do cérebro, o 
que significa que você também, com algum treinamento, 
poderia enxergar relativamente bem debaixo dʼágua. 
Estudos mostraram que as pupilas de olhos de 
indivíduos moken sofrem redução significativa debaixo 
dʼágua, o que faz com que os raios luminosos incidam 
quase paralelamente ao eixo óptico da pupila.
 A acuidade visual associada à redução das pupilas é 
fisicamente explicada pela diminuição","
A da intensidade luminosa incidente na retina.
B da difração dos feixes luminosos que atravessam a pupila.
C da intensidade dos feixes luminosos em uma direção por polarização.
D do desvio dos feixes luminosos refratados no interior do olho.
E das reflexões dos feixes luminosos no interior  do olho.",D
92,2019,CN - Ciências da Natureza,,D2,"Questão 92  
O “The Kidney Project” é um projeto realizado por 
cientistas que pretendem desenvolver um rim biônico 
que executará a maioria das funções biológicas 
do órgão. O rim biônico possuirá duas partes que 
incorporam recentes avanços de nanotecnologia, 
filtração de membrana e biologia celular. Esse projeto 
significará uma grande melhoria na qualidade de vida 
para aquelas pessoas que dependem da hemodiálise 
para sobrevivência.
O dispositivo criado promoverá diretamente a","
A remoção de ureia.
B excreção de lipídios.
C síntese de vasopressina.
D transformação de amônia.
E fabricação de aldosterona.",A
93,2019,CN - Ciências da Natureza,,D2,"Questão 93  
Um experimento simples, que pode ser realizado 
com materiais encontrados em casa, é realizado da 
seguinte forma: adiciona-se um volume de etanol em 
um copo de vidro e, em seguida, uma folha de papel. 
Com o passar do tempo, observa-se um comportamento 
peculiar: o etanol se desloca sobre a superfície do papel, 
superando a gravidade que o atrai no sentido oposto, 
como mostra a imagem. Para parte dos estudantes, isso 
ocorre por causa da absorção do líquido pelo papel.
Descrição da imagem:
Copo de vidro que contém próximo de um quarto 
de seu volume de etanol, no qual está mergulhado 
verticalmente um pedaço retangular de papel de 
filtro, que encosta no fundo do copo. Observa-se 
que o etanol molha o papel de filtro acima do nível 
do líquido, na imediação da metade do copo.
Do ponto de vista científico, o que explica o movimento do líquido é a","
A evaporação do líquido.
B diferença de densidades.
C reação química com o papel.
D capilaridade nos poros do papel.
E resistência ao escoamento do líquido.",D
94,2019,CN - Ciências da Natureza,,D2,"Questão 94  
Tratado sobre a luz
Quando se considera a extrema velocidade com 
que a luz se espalha por todos os lados e que, quando 
vêm de diferentes lugares, mesmo totalmente opostos,  
[os raios luminosos] se atravessam uns aos outros sem 
se atrapalharem, compreende-se que, quando vemos 
um objeto luminoso, isso não poderia ocorrer pelo 
transporte de uma matéria que venha do objeto até nós, 
como uma flecha ou bala atravessa o ar; pois certamente 
isso repugna bastante a essas duas propriedades da 
luz, principalmente a última.
O texto contesta que concepção acerca do comportamento da luz?","
A O entendimento de que a luz precisa de um meio de propagação, difundido pelos defensores da existência do éter.
B O modelo ondulatório para a luz, o qual considera a possibilidade de interferência entre  feixes luminosos.
C O modelo corpuscular defendido por Newton, que descreve a luz como um feixe de partículas.
D A crença na velocidade infinita da luz, defendida pela maioria dos filósofos gregos.
E A ideia defendida pelos gregos de que a luz era produzida pelos olhos.",C
95,2019,CN - Ciências da Natureza,,D2,"Questão 95  
Um dos parâmetros de controle de qualidade de 
polpas de frutas destinadas ao consumo como bebida é 
a acidez total expressa em ácido cítrico, que corresponde 
à massa dessa substância em 100 gramas de polpa 
de fruta. O ácido cítrico é uma molécula orgânica que 
apresenta três hidrogênios ionizáveis (ácido triprótico) 
e massa molar 192 gramas por mol. O quadro indica o 
valor mínimo desse parâmetro de qualidade para polpas 
comerciais de algumas frutas.
Descrição do quadro:
Quadro com os tipos de polpa de fruta e seus 
respectivos valores mínimos da acidez total expressa 
em ácido cítrico, em grama por 100 gramas.
Acerola: 0,8
Caju: 0,3
Cupuaçu: 1,5
Graviola: 0,6
Maracujá: 2,5
 A acidez total expressa em ácido cítrico de uma 
amostra comercial de polpa de fruta foi determinada.  
No procedimento, adicionou-se água destilada a 2,2 gramas 
da amostra e, após a solubilização do ácido cítrico, o 
sólido remanescente foi filtrado. A solução obtida foi 
titulada com solução de hidróxido de sódio 0,01 mol por litro, 
em que se consumiram 24 mililitros da solução básica (titulante).
Entre as listadas, a amostra analisada pode ser de qual polpa de fruta?","
A Apenas caju.
B Apenas maracujá.
C Caju ou graviola.
D Acerola ou cupuaçu.
E Cupuaçu ou graviola.",C
96,2019,CN - Ciências da Natureza,,D2,"Questão 96  
Uma cozinheira colocou sal a mais no feijão que 
estava cozinhando. Para solucionar o problema, ela 
acrescentou batatas cruas e sem tempero dentro da 
panela. Quando terminou de cozinhá-lo, as batatas 
estavam salgadas, porque absorveram parte do caldo 
com excesso de sal. Finalmente, ela adicionou água 
para completar o caldo do feijão.
O sal foi absorvido pelas batatas por","
A osmose, por envolver apenas o transporte do solvente.
B fagocitose, porque o sal transportado é uma substância sólida.
C exocitose, uma vez que o sal foi transportado da água para a batata.
D pinocitose, porque o sal estava diluído na água quando foi transportado.
E difusão, porque o transporte ocorreu a favor do gradiente de concentração.",E
97,2019,CN - Ciências da Natureza,,D2,"Questão 97  
 A agricultura de precisão reúne técnicas agrícolas que consideram particularidades locais do solo ou lavoura 
a fim de otimizar o uso de recursos. Uma das formas de adquirir informações sobre essas particularidades é 
a fotografia aérea de baixa altitude realizada por um veículo aéreo não tripulado (vant). Na fase de aquisição  
é importante determinar o nível de sobreposição entre as fotografias. A figura ilustra como uma sequência de 
imagens é coletada por um vant e como são formadas as sobreposições frontais.
Descrição da imagem: 
Ilustração de um vant com câmera fotográfica num voo horizontal. Há 3 triângulos retângulos parcialmente 
sobrepostos com ângulos agudos de 45 graus, cujos lados tracejados formam um ângulo de 90 graus, oposto 
à base e com um vant sobre cada um deles. Na parte inferior, há a indicação de 20 por cento de sobreposição 
frontal (medida da base de um triângulo formado pela sobreposição de dois triângulos). Abaixo dos triângulos 
há 3 quadrados sobrepostos (numerados de 1 a 3, da esquerda para a direita, e de mesma largura que a 
base dos triângulos retângulos). Entre os quadrados 1 e 2  e entre os quadrados 2 e 3 há uma área cinza que 
corresponde aos 20 por cento de sobreposição frontal.
O operador do vant recebe uma encomenda na qual as imagens devem ter uma sobreposição frontal de  
20 por cento em um terreno plano. Para realizar a aquisição das imagens, seleciona uma altitude H fixa de voo de 
1 000 metros, a uma velocidade constante de 50 metros por segundo. A abertura da câmera fotográfica do vant é 
de 90 graus. Considere tangente de 45 graus igual a 1.
Com que intervalo de tempo o operador deve adquirir duas imagens consecutivas?","
A 40 segundos.
B 32 segundos.
C 28 segundos.
D 16 segundos.
E 8 segundos.",B
98,2019,CN - Ciências da Natureza,,D2,"Questão 98  
Uma das técnicas de reciclagem química do polímero PET [poli(tereftalato de etileno)] gera o tereftalato de 
metila e o etanodiol, conforme o esquema de reação, e ocorre por meio de uma reação de transesterificação.
Descrição do esquema de reação:
O polímero PET reage com 2 n do composto A, sob condições de altas temperaturas e pressão, formando 
dois produtos. O reagente PET é um polímero de n monômeros com a estrutura, entre colchetes, de um anel 
aromático com grupo CO ligado ao carbono 1 e COO ligado ao carbono 4. O oxigênio do grupo COO do carbono 4 
faz ligação simples com o grupo CH2CH2O. Um dos produtos formado tem n moléculas de um composto que 
contém um anel aromático com grupos COOCH3 ligados aos carbonos 1 e 4. O outro produto formado tem mais 
n moléculas do composto HOCH2CH2OH.
O composto A, representado no esquema de reação, é o","
A metano.
B metanol.
C éter metílico.
D ácido etanoico.
E anidrido etanoico.",B
99,2019,CN - Ciências da Natureza,,D2,"Questão 99  
Durante sua evolução, as plantas apresentaram grande diversidade de características, as quais permitiram sua 
sobrevivência em diferentes ambientes. Na imagem, cinco dessas características estão indicadas por números.
Descrição da imagem:
 A imagem representa um cladograma a partir de uma alga verde ancestral, destacando cinco aquisições 
evolutivas.
Aquisição evolutiva 1 (embriões protegidos no gametófito, entre 500 e 450 milhões de anos): linha tracejada 
para Hepáticas, outra para Antóceros, outra para Musgos e uma linha contínua para aquisição evolutiva 2.
Aquisição evolutiva 2 (tecidos condutores verdadeiros, entre 450 e 400 milhões de anos): linha contínua para 
Licófitas (licopódios, Isoetes e Selaginella), linha contínua para Pteridófitas (samambaias, cavalinhas, Psilotum) 
e outra linha contínua para aquisição evolutiva 3.
Aquisição evolutiva 3 (formação de tubo polínico, próximo de 300 milhões de anos): linha contínua para aquisição 
evolutiva 4 (polinização pelo vento, próximo de 0 milhão de anos) — Gimnospermas; e para aquisição evolutiva 
5 (produção de frutos, próximo de 0 milhão de anos) — Angiospermas.
a aquisição evolutiva que permitiu a conquista definitiva do ambiente terrestre pelas plantas está indicada pelo 
número","
A 1: Embriões protegidos no gametófito.
B 2: Tecidos condutores verdadeiros.
C 3: Formação de tubo polínico.
D 4: Polinização pelo vento.
E 5: Produção de frutos.",C
100,2019,CN - Ciências da Natureza,,D2,"Questão 100  
Em 1962, um jingle (vinheta musical) criado por Heitor Carillo fez tanto sucesso que extrapolou as fronteiras do 
rádio e chegou à televisão ilustrado por um desenho animado. Nele, uma pessoa respondia ao fantasma que batia 
em sua porta, personificando o “frio”, que não o deixaria entrar, pois não abriria a porta e compraria lãs e cobertores 
para aquecer sua casa. Apesar de memorável, tal comercial televisivo continha incorreções a respeito de conceitos 
físicos relativos à calorimetria.
Para solucionar essas incorreções, deve-se associar à porta e aos cobertores, respectivamente, as funções de:","
A Aquecer a casa e os corpos.
B Evitar a entrada do frio na casa e nos corpos.
C Minimizar a perda de calor pela casa e pelos corpos.
D Diminuir a entrada do frio na casa e aquecer os corpos.
E Aquecer a casa e reduzir a perda de calor pelos corpos.",C
101,2019,CN - Ciências da Natureza,,D2,"Questão 101  
Glicólise é um processo que ocorre nas células, 
convertendo glicose em piruvato. Durante a prática de 
exercícios físicos que demandam grande quantidade 
de esforço, a glicose é completamente oxidada na 
presença de O2. Entretanto, em alguns casos, as 
células musculares podem sofrer um déficit de O2 e 
a glicose ser convertida em duas moléculas de ácido 
lático. As equações termoquímicas para a combustão 
da glicose e do ácido lático são, respectivamente, 
mostradas a seguir:
Descrição das equações químicas:
Os reagentes C6H12O6 (sólido) mais 6 O2 (gasoso) 
formam os produtos 6 CO2 (gasoso) mais 6 H2O 
(líquido). Variação de entalpia de combustão igual a 
−2 800 quilojoules.
Os reagentes CH3CH(OH)COOH (sólido) mais 3 O2 
(gasoso) formam os produtos 3 CO2 (gasoso) mais 
3 H2O (líquido). Variação de entalpia de combustão 
igual a −1 344 quilojoules.
O processo anaeróbico é menos vantajoso energeticamente porque","
A libera 112 quilojoules por mol de glicose.
B libera 467 quilojoules por mol de glicose.
C libera 2 688 quilojoules por mol de glicose.
D absorve 1 344 quilojoules por mol de glicose.
E absorve 2 800 quilojoules por mol de glicose.",A
102,2019,CN - Ciências da Natureza,,D2,"Questão 102  
No quadro estão apresentadas informações sobre 
duas estratégias de sobrevivência que podem ser 
adotadas por algumas espécies de seres vivos.
Descrição do quadro:
Quadro com estratégias 1 e 2.
Estratégia 1:
Hábitat: Mais instável e imprevisível.
Potencial biótico: Muito elevado.
Duração da vida: Curta e com reprodução precoce.
Descendentes: Muitos e com tamanho corporal pequeno.
Tamanho populacional: Variável.
 
Estratégia 2:
Hábitat: Mais estável e previsível.
Potencial biótico: Baixo.
Duração da vida: Longa e com reprodução tardia.
Descendentes: Poucos e com tamanho corporal maior.
Tamanho populacional: Constante.
Na recuperação de uma área desmatada deveriam ser reintroduzidas primeiramente as espécies que adotam qual estratégia?","
A Estratégia 1, pois essas espécies produzem descendentes pequenos, o que diminui a competição com outras espécies.
B Estratégia 2, pois essas espécies têm uma longa duração da vida, o que favorece a produção de muitos descendentes.
C Estratégia 1, pois essas espécies apresentam um elevado potencial biótico, o que facilita a rápida recolonização da área desmatada.
D Estratégia 2, pois essas espécies estão adaptadas a hábitats mais estáveis, o que corresponde ao ambiente de uma área desmatada.
E Estratégia 2, pois essas espécies apresentam um tamanho populacional constante, o que propicia uma recolonização mais estável da área desmatada.",C
103,2019,CN - Ciências da Natureza,,D2,"Questão 103  
Uma casa tem um cabo elétrico mal dimensionado, 
de resistência igual a 10 ohms, que a conecta à rede 
elétrica de 120 volts. Nessa casa, cinco lâmpadas, de 
resistência igual a 200 ohms,  estão conectadas ao 
mesmo circuito que uma televisão de resistência igual 
a 50 ohms, conforme ilustrado no esquema. A televisão 
funciona apenas com tensão entre 90 volts e 130 volts.
Descrição do esquema:
Circuito misto de malha externa retangular. No lado 
esquerdo do circuito há uma fonte de 120 volts e um 
resistor de 10 ohms. No lado direito do circuito há um 
resistor de 50 ohms. Internamente, há 5 lâmpadas, 
de 200 ohms cada, conectadas paralelamente à 
fonte por meio de interruptores individuais.
O número máximo de lâmpadas que podem ser ligadas 
sem que a televisão pare de funcionar é:","
A 1.
B 2.
C 3.
D 4.
E 5.",B
104,2019,CN - Ciências da Natureza,,D2,"Questão 104  
O 2,4-dinitrofenol (DNP) é conhecido como 
desacoplador da cadeia de elétrons na mitocôndria e 
apresenta um efeito emagrecedor. Contudo, por ser 
perigoso e pela ocorrência de casos letais, seu uso 
como medicamento é proibido em diversos países, 
inclusive no Brasil. Na mitocôndria, essa substância 
captura, no espaço intermembranas, prótons (H+) 
provenientes da atividade das proteínas da cadeia 
respiratória, retornando-os à matriz mitocondrial. 
Assim, esses prótons não passam pelo transporte 
enzimático na membrana interna.
O efeito emagrecedor desse composto está relacionado ao(à)","
A obstrução da cadeia respiratória, resultando em maior consumo celular de ácidos graxos.
B bloqueio das reações do ciclo de Krebs, resultando em maior gasto celular de energia.
C diminuição da produção de acetil CoA, resultando em maior gasto celular de piruvato.
D inibição da glicólise, resultando em maior absorção celular da glicose sanguínea.
E redução da produção de ATP, resultando em maior gasto celular de nutrientes.",E
105,2019,CN - Ciências da Natureza,,D2,"Questão 105  
Em 1808, Dalton publicou o seu famoso livro 
intitulado Um novo sistema de filosofia química (do 
original A New System of Chemical Philosophy), no qual 
continha os cinco postulados que serviam como alicerce 
da primeira teoria atômica da matéria fundamentada no 
método científico. Esses postulados são numerados a 
seguir:
1. A matéria é constituída de átomos indivisíveis.
2. Todos os átomos de um dado elemento químico são idênticos em massa e em todas as outras propriedades.
3. Diferentes elementos químicos têm diferentes tipos de átomos; em particular, seus átomos têm diferentes massas.
4. Os átomos são indestrutíveis e nas reações químicas mantêm suas identidades.
5. Átomos de elementos combinam com átomos de outros elementos em proporções de números inteiros pequenos para formar compostos.
Após o modelo de Dalton, outros modelos baseados 
em outros dados experimentais evidenciaram, entre 
outras coisas, a natureza elétrica da matéria, a 
composição e organização do átomo e a quantização da 
energia no modelo atômico.
Com base no modelo atual que descreve o átomo, qual 
dos postulados de Dalton ainda é considerado correto?","
A 1.
B 2.
C 3.
D 4.
E 5.",E
106,2019,CN - Ciências da Natureza,,D2,"Questão 106  
Numa feira de ciências, um estudante utilizará o 
disco de Maxwell (ioiô) para demonstrar o princípio da 
conservação da energia. A apresentação consistirá em 
duas etapas:
Etapa 1 - a explicação de que, à medida que o disco 
desce, parte de sua energia potencial gravitacional 
é transformada em energia cinética de translação e 
energia cinética de rotação;
Etapa 2 - o cálculo da energia cinética de rotação do 
disco no ponto mais baixo de sua trajetória, supondo o 
sistema conservativo.
Ao preparar a segunda etapa, ele considera a 
aceleração da gravidade igual a 10 metros por segundo 
ao quadrado e a velocidade linear do centro de massa 
do disco desprezível em comparação com a velocidade 
angular. Em seguida, mede a altura do topo do disco em 
relação ao chão no ponto mais baixo de sua trajetória, 
obtendo um terço da altura da haste do brinquedo. 
As especificações de tamanho do brinquedo, isto 
é, de comprimento, largura e altura, assim como da 
massa de seu disco de metal, foram encontradas pelo 
estudante no recorte de manual ilustrado a seguir.
Descrição do recorte de manual:
Ilustração do disco de Maxwell (ioiô). Duas hastes 
verticais e paralelas, fixadas em um suporte (base). 
Essas hastes sustentam uma barra horizontal 
superior. Nessa barra estão fixados dois fios verticais 
e paralelos. Há uma barra menor (horizontal), que 
passa pelo centro de um disco, presa na outra 
extremidade dos fios. O disco está fixo na região 
central da barra menor. A distância do topo do disco 
até a barra superior é dois terços da altura da barra 
superior até a base.
Abaixo da figura estão as seguintes especificações:
• Conteúdo: base de metal, hastes metálicas, barra superior, disco de metal.
• Tamanho: 300 milímetros de comprimento por 100 milímetros de largura por 410 milímetros de altura.
• Massa do disco de metal: 30 gramas.
O resultado do cálculo da etapa 2, em joule, é:","
A 4,10 vezes, abre parêntese, 10 elevado a menos dois, fecha parêntese.
B 8,20 vezes, abre parêntese, 10 elevado a menos dois, fecha parêntese.
C 1,23 vezes, abre parêntese, 10 elevado a menos um, fecha parêntese.
D 8,20 vezes, abre parêntese, 10 elevado a quatro, fecha parêntese.
E 1,23 vezes, abre parêntese, 10 elevado a cinco, fecha parêntese.",B
107,2019,CN - Ciências da Natureza,,D2,"Questão 107  
O odor que permanece nas mãos após o contato com 
alho pode ser eliminado pela utilização de um “sabonete 
de aço inoxidável”, constituído de aço inox (74 por cento), 
cromo e níquel. A principal vantagem desse “sabonete” é 
que ele não se desgasta com o uso. Considere que a 
principal substância responsável pelo odor de alho é a 
alicina (estrutura I) e que, para que o odor seja eliminado, 
ela seja transformada na estrutura II.
Descrição das estruturas:
Estrutura I: Estrutura contendo CH2 ligação dupla 
CH ligação simples CH2 ligação simples S ligação 
simples S (esse enxofre tem carga positiva e se 
liga, por meio de ligação simples, a um átomo de 
oxigênio que tem carga negativa) esse mesmo 
enxofre faz ligação simples CH2 ligação simples CH 
ligação dupla CH2.
Estrutura II: Estrutura contendo CH2 ligação dupla 
CH ligação simples CH2 ligação simples S ligação 
simples S ligação simples CH2 ligação simples CH 
ligação dupla CH2.
Na conversão de I em II, o  “sabonete” atuará como um","
A ácido.
B redutor.
C eletrólito.
D tensoativo.
E catalisador.",E
108,2019,CN - Ciências da Natureza,,D2,"Questão 108  
 A contaminação dos oceanos por radionuclídeos antropogênicos
 A poluição radioativa compreende mais de  
200 nuclídeos, sendo que, do ponto de vista de impacto 
ambiental, destacam-se o césio-137 e o estrôncio-90. 
 A maior contribuição de radionuclídeos antropogênicos 
no meio marinho ocorreu durante as décadas de 1950 
e 1960, como resultado dos testes nucleares realizados 
na atmosfera. O estrôncio-90 pode se acumular nos 
organismos vivos e em cadeias alimentares e, em 
razão de sua semelhança química, pode participar no 
equilíbrio com carbonato e substituir o cálcio em diversos 
processos biológicos.
Ao entrar numa cadeia alimentar da qual o homem 
faz parte, em qual tecido do organismo humano o 
estrôncio-90 será acumulado predominantemente?","
A Cartilaginoso.
B Sanguíneo.
C Muscular.
D Nervoso.
E Ósseo.",E
109,2019,CN - Ciências da Natureza,,D2,"Questão 109  
Dois amigos se encontram em um posto de 
gasolina para calibrar os pneus de suas bicicletas.  
Uma das bicicletas é de corrida (bicicleta A) e a outra, de 
passeio (bicicleta B). Os pneus de ambas as bicicletas 
têm as mesmas características, exceto que a largura 
dos pneus de A é menor que a largura dos pneus 
de B. Ao calibrarem os pneus das bicicletas A e B, 
respectivamente com pressões de calibração pA e pB, os 
amigos observam que o pneu da bicicleta A deforma, sob 
mesmos esforços, muito menos que o pneu da bicicleta B.  
Pode-se considerar que as massas de ar comprimido no 
pneu da bicicleta A, mA, e no pneu da bicicleta B, mB, 
são diretamente proporcionais aos seus volumes.
Comparando as pressões e massas de ar comprimido 
nos pneus das bicicletas, temos:","
A pA menor que pB e mA menor que mB.
B pA maior que pB e mA menor que mB.
C pA maior que pB e mA igual a mB.
D pA menor que pB e mA igual a mB.
E pA maior que pB e mA maior que mB.",B
110,2019,CN - Ciências da Natureza,,D2,"Questão 110  
As usinas termelétricas podem utilizar carvão, 
gás natural ou óleo, que são queimados na câmara de 
combustão para gerar energia elétrica pela formação de 
vapor de água. A água utilizada no processo é captada de 
fontes naturais e volta para o ambiente. Para minimizar 
os efeitos da poluição, existe um sistema que retém as 
cinzas e parte dos gases produzidos, como NOx e SOx. 
As cinzas, quando geradas, podem ser utilizadas em 
misturas de cimento.
O impacto ambiental desse tipo de geração de energia 
está relacionado com a","
A emissão de gases poluentes na atmosfera.
B área inundada para o reservatório de água.
C contaminação da água utilizada no processo.
D quantidade de água consumida para gerar vapor.
E produção de resíduos sólidos lançados no ambiente.",A
111,2019,CN - Ciências da Natureza,,D2,"Questão 111  
 A eritropoetina (EPO) é um hormônio endógeno 
secretado pelos rins que influencia a maturação dos 
eritrócitos. Suas formas recombinantes, sintetizadas 
em laboratório, têm sido usadas por alguns atletas em 
esportes de resistência na busca por melhores resultados. 
No entanto, a administração da EPO recombinante no 
esporte foi proibida pelo Comitê Olímpico Internacional 
e seu uso considerado doping.
Uma influência que esse doping poderá exercer na 
melhoria da capacidade física desses atletas está 
relacionada ao transporte de","
A lipídios, para aumento do gasto calórico.
B ATP, para aumento da síntese hormonal.
C oxigênio, para aumento da produção de ATP.
D proteínas, para aumento da massa muscular.
E vitamina C, para aumento da integridade dos vasos sanguíneos.",C
112,2019,CN - Ciências da Natureza,,D2,"Questão 112  
O objetivo de recipientes isolantes térmicos é 
minimizar as trocas de calor com o ambiente externo. 
Essa troca de calor é proporcional à condutividade 
térmica k e à área interna das faces do recipiente, 
bem como à diferença de temperatura entre o 
ambiente externo e o interior do recipiente, além de ser 
inversamente proporcional à espessura das faces.
 A fim de avaliar a qualidade de dois recipientes  
 A (40 centímetros por 40 centímetros por 40 centímetros) e 
B (60 centímetros por 40 centímetros por 40 centímetros), 
de faces de mesma espessura, uma estudante compara 
suas condutividades térmicas kA e kB. Para isso suspende, 
dentro de cada recipiente, blocos idênticos de gelo a  
0 grau Celsius, de modo que suas superfícies estejam 
em contato apenas com o ar. Após um intervalo de 
tempo, ela abre os recipientes enquanto ambos ainda 
contêm um pouco de gelo e verifica que a massa de 
gelo que se fundiu no recipiente B foi o dobro da que se 
fundiu no recipiente A.
a razão kA/kB é mais próxima de","
A 0,50.
B 0,67.
C 0,75.
D 1,33.
E 2,00.",B
